Total Population,Male,Female,Total HH,HH Farm,HH Non-Farm,Cultivable Area,Drip/Sprinkler Farmers,Irrigated Area,Unirrigated Area,Kuccha HH,PMAY HH,Waitlisted HH,Benefitted HH,Waitlisted Specific HH,Saubhagya HH,Vocational Training,Total Farmers,Soil Testing Farmers,Labour Budget,Piped Water HH,Color
-0.359763854,-0.397356309,-0.324088249,-0.549462171,-0.40574453,-0.208887125,0.056751467,-0.17226853,-0.647078297,0.359194674,-0.256562947,-0.100506069,-0.4470709,-0.67548796,-0.466787674,-0.159087774,-0.330861972,-0.270897024,-0.240805822,-0.270808752,-0.292513889,red
0.092865052,0.123618106,0.064358758,0.107276115,0.252982542,0.058180813,0.888928186,-0.188312704,0.043521853,1.069327724,-0.10843551,0.102458467,-0.023863772,0.005962231,-0.475397182,1.394588798,0.717367838,1.27308623,-0.446277965,-0.147215928,-0.24735222,green
0.168701819,0.204566322,0.135280923,0.196944554,0.953672968,-0.013542672,1.607108094,-0.204356878,-0.022660661,1.982646197,-0.077575627,0.102458467,0.03837257,0.030299738,-0.475397182,1.669071659,0.545350639,1.26839644,-0.482868895,-0.147215744,-0.221459529,green
-0.341527154,-0.306030117,-0.373217619,-0.299552911,0.406197579,-0.666634575,0.194687608,1.92951826,2.468967131,-0.787888626,1.792533266,-0.23581576,1.843226499,-0.042712783,1.125971396,-0.159087774,-0.320110897,-0.64972788,-0.375910793,-0.215637323,0.047101865,red
0.966931131,0.761656095,1.153424997,0.839568363,0.66578484,1.142779866,-0.654448329,-0.268533574,-0.100353178,-0.659790377,-0.188671205,-0.23581576,-0.459518169,0.590062395,0.902124176,-0.159087774,0.464717576,1.445045216,-0.443463278,0.981240855,0.310846014,green
1.609700052,1.439337953,1.762285094,1.793540917,1.375258295,2.265281573,0.051516382,-0.140180183,-0.665782051,0.256271099,0.761813183,-0.23581576,1.532044787,0.614399902,4.965812181,-0.096940711,0.088429952,2.211044333,0.392498728,0.494814424,2.371422447,green
0.240452768,0.115108165,0.355311684,0.074480714,-0.073941264,0.716520776,-0.751310542,-0.268533574,-0.603915788,-0.566772091,0.607513769,-0.213264145,0.03837257,-0.505125413,-0.131016843,-0.117656398,0.066927802,1.340827649,-0.387169541,0.546653588,0.649257456,green
0.024103725,-0.157417495,0.191292229,0.150449808,0.627725054,0.403969651,-0.795059011,-0.236445226,-0.77642195,-0.543852775,0.71243737,-0.123057684,0.735419605,-0.419944139,0.454429734,2.689319275,0.701241226,-0.285487483,0.054736301,0.351312266,1.558512399,green
1.755693303,1.787207722,1.721949308,2.056319257,0.629676838,2.394733718,0.320697929,-0.212378965,0.403209432,0.360210601,-0.034371792,0.395629465,-0.198125531,1.368862614,-0.397911606,-0.117656398,0.803376438,1.103732684,-0.336505177,0.161960182,4.177889222,green
-1.258045879,-1.253331803,-1.258884442,-1.25477086,-0.844895912,-0.689959286,-0.383451603,-0.268533574,-0.736280817,-0.842647098,-0.238047018,-0.168160915,-0.397281826,-0.492956659,-0.43234964,-0.138372086,-0.201849072,-1.181237471,-0.502571703,-0.495326512,-0.461117455,red
-0.271470325,-0.281745652,-0.261195008,-0.207808815,-0.031002018,0.161975776,-0.272085488,-0.2524894,-0.172290694,-0.122354776,-0.207187135,0.057355237,-0.4470709,1.149825053,-0.415130623,-0.117656398,0.056176727,-0.437124043,-0.499757016,-0.262269848,-0.815184942,red
0.44095681,0.433504481,0.446688489,0.585507787,0.749711549,0.449452837,-0.054614648,-0.212378965,-0.402490744,0.210869316,-0.207187135,0.102458467,-0.4470709,1.782600231,-0.389302097,-0.096940711,0.00779689,0.229868385,-0.474424834,-0.225369301,-0.836862544,green
-1.190281093,-1.185874956,-1.191020914,-1.153893867,-0.687777307,-0.693457992,-1.010434062,-0.2524894,-0.713260812,-0.786771106,-0.244218994,-0.100506069,-0.459518169,-0.17656907,-0.458178165,-0.133193164,-0.14271816,-1.029079823,-0.499757016,-0.459509852,-0.853120745,red
-0.829234302,-0.875988581,-0.783839751,-0.644527321,-0.137374242,-0.319679502,-0.805222265,-0.268533574,-0.363932236,-0.716855003,0.045863904,-0.213264145,0.386896088,-0.432112892,0.376944158,-0.153908852,-0.223351222,-0.613251731,-0.502571703,1.092135018,0.071188088,red
-0.110229997,-0.207024222,-0.020709607,0.029646495,0.096839828,0.549749093,-0.850742068,-0.244467313,-0.326380852,-0.786791425,0.24953913,-0.19071253,-0.023863772,0.164156026,-0.406521114,-0.159087774,-0.239477834,0.115229062,-0.488498269,1.092135018,0.696225592,red
0.359838376,0.410672933,0.312108424,0.53112554,0.208091512,0.582986806,-0.518818431,-0.244467313,-0.747790819,-0.21137031,0.706265394,7.048355943,0.349554282,0.699581176,1.814732075,-0.159087774,-0.180346922,0.402869546,-0.409687036,0.482319951,1.847547083,green
0.726366142,0.76352413,0.690232528,0.993582208,0.228585243,1.272232011,0.124667259,-0.276555661,-0.405368245,0.410427878,-0.256562947,-0.23581576,-0.459518169,1.819106491,-0.475397182,-0.01407796,-0.14271816,5.11871445,-0.361837359,0.513076995,0.468610779,green
1.320503865,1.196078187,1.431569877,1.468077695,1.957865794,-0.041532325,-0.102844068,-0.260511487,0.249148048,-0.082103744,0.780329112,-0.19071253,-0.459518169,-0.200906577,-0.475397182,-0.159087774,-0.03520741,0.75095622,0.023774745,0.134432719,-0.30335269,green
-0.511337735,-0.568177801,-0.457521325,-0.477229262,-0.056375209,-0.127250638,-0.166682282,-0.268533574,0.104985267,-0.182040494,0.163131458,1.72617476,-0.459518169,0.577893642,-0.475397182,-0.159087774,-0.067460635,-0.414196178,-0.190141458,-0.394232771,-0.56830115,red
-0.958684973,-0.951540249,-0.9625789,-0.866207627,-0.55017654,-0.452047236,-0.597634072,-0.268533574,-0.757718196,-0.29986772,-0.225703065,-0.23581576,-0.459518169,-0.067050289,-0.423740131,0.027353415,-0.266355522,-0.401168982,-0.508201077,0.029660369,-0.431009675,red
-0.701776713,-0.695826911,-0.705270991,-0.627091791,-0.072965372,-0.428139407,-0.300041013,-0.260511487,-0.742899068,0.036160331,-0.244218994,-0.23581576,-0.459518169,0.395362341,-0.449568657,0.156826463,-0.330861972,-0.188565146,-0.508201077,0.223734111,-0.234706952,red
1.534261901,1.520701288,1.542636664,1.835469214,2.121815643,1.878091374,0.651516674,-0.236445226,-0.163169017,0.890676942,-0.022027838,0.41818108,0.498921504,2.17200034,-0.105188317,-0.159087774,3.485769643,1.236610082,1.462079747,4.127978889,-0.241932819,green
0.875548324,0.914212348,0.837620639,1.117706575,0.511593911,1.243076122,-0.150222897,-0.276555661,-0.278182717,0.046522787,-0.256562947,-0.23581576,-0.110994651,2.902125545,-0.475397182,-0.159087774,-0.008329722,1.392936432,-0.480054208,0.729371439,0.462589223,green
2.407331439,2.495193272,2.319913007,2.920208241,2.121815643,2.507858565,0.451329505,-0.260511487,-0.353573233,0.736977329,6.489407417,-0.23581576,2.751877098,3.437550696,8.934795592,-0.159087774,0.529224026,0.038108062,-0.226732388,2.800818739,2.699597245,green
3.051794481,3.193423524,2.913097585,3.241105014,1.730482968,3.813459253,-0.218086075,-0.228423139,-0.622619542,0.086225219,0.484074238,1.500658609,0.113056181,2.889956792,2.090236346,-0.159087774,-0.196473534,0.301778506,-0.367466732,0.127333168,5.379791782,green
0.404284103,0.369576146,0.435218597,0.554372913,0.374969037,0.724101307,0.475882664,-0.180290617,-0.609670789,0.896620115,0.237195176,0.057355237,-0.397281826,2.902125545,-0.139626351,-0.128014242,4.335104566,0.61130468,-0.114144912,0.45114366,-0.434020453,green
1.774328619,1.856532605,1.693848072,1.837544873,0.708724087,2.725361494,-0.27033169,-0.204356878,0.12121437,-0.225979342,0.021175997,-0.168160915,1.195968539,1.393200121,-0.475397182,-0.003720116,16.46769267,0.596714221,-0.387169541,4.464813525,0.980443031,green
0.140200747,0.178413821,0.104694545,0.215210347,-0.395009719,0.969593888,-0.569406708,-0.244467313,-0.715447712,-0.284425628,0.002660068,-0.213264145,0.710525068,-0.578137933,-0.475397182,-0.019256882,14.45186611,-0.23806849,-0.443463278,2.577097639,-0.152813792,green
0.496862758,0.465468648,0.52449259,0.673100567,0.38180028,0.295509746,0.297898567,-0.260511487,0.018199848,0.149131425,0.243367153,-0.23581576,0.386896088,1.28368134,-0.440959148,-0.14872993,0.15831194,0.246543196,-0.254879257,-0.286311297,2.026387294,green
0.033670518,0.018177866,0.04791858,0.153355729,0.006081876,-0.106841516,0.240023263,-0.2524894,-0.037048164,0.423198082,0.305086918,-0.23581576,0.03837257,0.541387382,-0.458178165,-0.153908852,0.061552265,-0.229731085,-0.339319863,-0.321370458,1.26466047,red
0.965635627,0.907778002,1.016359789,1.107328283,1.235705744,0.345074756,0.425925754,-0.2524894,0.055031856,0.214841591,0.422354473,-0.23581576,3.772553113,-0.334762865,-0.475397182,-0.128014242,0.174438552,1.819186281,0.899142369,-0.144851119,2.023978671,green
-0.042564865,-0.022296242,-0.061045394,-0.030547596,0.863890908,-0.174483177,0.908219954,-0.236445226,0.619021979,0.92303422,0.805017019,-0.23581576,-0.459518169,0.005962231,-0.044921758,-0.159087774,-0.228726759,2.251168096,1.155278876,-0.291559713,0.155489871,green
1.474369789,1.536683372,1.413026885,1.481361909,1.185935255,0.980090008,2.180599742,-0.220401052,1.010362064,2.167544931,0.780329112,-0.23581576,-0.459518169,-0.006206522,-0.131016843,-0.159087774,-0.137342622,-0.170327072,0.071624423,-0.016697334,0.576998785,green
-0.383979799,-0.351693213,-0.412597582,-0.246000927,-0.447707885,0.264604504,-0.128089978,-0.276555661,-0.747790819,-0.152812271,-0.040543768,-0.23581576,-0.335045484,-0.724162974,-0.475397182,-0.159087774,-0.330861972,0.923957381,-0.316802368,1.321638958,-0.356342382,red
1.406903966,1.451168847,1.362368196,1.561067187,0.241271838,1.779544471,-0.128089978,-0.260511487,-0.736165717,0.237324058,0.514934121,-0.23581576,-0.198125531,-0.724162974,-0.475397182,-0.159087774,-0.330861972,1.547699519,-0.119774286,3.681717805,0.478245268,green
0.474540241,0.535416209,0.4172491,0.605018975,-0.222276842,-0.190227357,0.205675147,0.124548688,0.356795346,0.085290566,-0.256562947,-0.168160915,-0.4470709,-0.371269125,0.471648751,-0.096940711,-0.303984284,0.559195897,0.33620499,-0.135198198,0.133210114,green
2.052861819,2.123454158,1.982315855,2.337778523,4.280488656,1.293807368,0.11195223,-0.180290617,0.224804393,0.171624052,-0.182499229,-0.23581576,0.050819839,-0.517294166,0.144487429,-0.019256882,-0.126591547,1.555515837,0.842848631,1.171377252,2.942265948,green
-0.481242197,-0.434301905,-0.523090874,-0.57187928,0.002178308,-0.351167861,0.247915349,0.004217383,-0.002518157,0.420150301,-0.003511909,0.102458467,-0.223020068,-0.152231563,-0.475397182,-0.159087774,-0.191097997,1.034428002,-0.508201077,-0.369494119,-0.957895818,red
-0.359564546,-0.331559939,-0.384305181,-0.415789776,0.266645029,-0.407730285,0.481170362,-0.156224356,0.322639414,0.453675895,0.101411692,0.170113313,-0.173230994,0.091143505,-0.475397182,-0.159087774,-0.260979984,1.258495771,-0.508201077,-0.205243985,-0.426794586,red
0.2777234,0.352763825,0.207923572,0.160828099,0.763374036,0.078006817,1.251964183,-0.140180183,0.339904418,1.263369802,-0.003511909,0.170113313,-0.173230994,0.346687327,-0.475397182,-0.159087774,-0.105089397,2.537245317,-0.508201077,-0.060372447,0.569772918,green
-1.383909002,-1.371433174,-1.391552858,-1.388443255,-0.673138927,-1.003676646,-0.762271774,-0.260511487,-0.580895783,-0.566314924,-0.201015158,-0.1456093,-0.409729095,-0.60247544,-0.475397182,-0.159087774,-0.277106597,-0.739354987,-0.508201077,-0.479779186,-0.86877679,red
-0.509942577,-0.465435835,-0.549471625,-0.559010199,0.937082805,-0.842153024,1.598339108,0.421365907,0.149989376,1.83025713,0.663061558,0.192664928,-0.28525641,-0.14006281,-0.37208308,-0.117656398,0.126058715,1.178769332,-0.069109922,-0.06212757,-0.602624019,red
0.181656851,0.045990842,0.306182313,0.282046544,0.170031725,0.862300218,-0.471308068,-0.268533574,0.147111876,-0.521319512,0.156959481,-0.1456093,1.556939324,0.419699847,-0.010483724,0.073963712,0.410962201,0.350760763,-0.471610147,0.151474407,0.74981744,green
0.154351629,0.196056381,0.115590942,0.12097546,1.841734651,-0.507443424,1.66936789,0.421365907,0.187396885,1.879021631,0.879080737,0.282871389,-0.173230994,0.2493373,0.247801531,-0.153908852,-0.002954185,1.178769332,-0.069109922,0.016668623,-0.538795526,green
-0.547312863,-0.511929169,-0.57833752,-0.598032575,0.812168634,-0.790255542,0.918742736,1.119287474,0.155744378,1.045961401,0.58899784,0.079906852,-0.28525641,-0.14006281,-0.354864063,-0.138372086,0.088429952,1.037554529,1.312901342,-0.077886824,-0.631527487,red
-0.950015067,-0.92933138,-0.966402197,-0.888209605,0.158321022,-0.774511362,0.415402972,-0.204356878,1.40457965,-0.0857814,1.058068057,-0.23581576,2.191750017,0.28584356,-0.475397182,-0.01407796,-0.174971385,-0.629926542,-0.176068024,-0.15731231,-0.261803954,red
-1.204431975,-1.190233706,-1.214151863,-1.150987946,-0.159819757,-0.953528518,0.897697171,-0.17226853,1.82181724,0.062543958,1.311119095,-0.23581576,2.702088024,0.456206108,-0.475397182,-0.045151492,-0.207224609,-0.56531165,0.088512544,-0.166526524,-0.436429075,red
-1.40065089,-1.374131448,-1.421183412,-1.307492581,-0.251553601,-1.118550847,-0.707904064,-0.276555661,-0.782320827,-0.411894003,2.496138592,-0.23581576,-0.459518169,0.614399902,1.280942549,0.162005385,-0.330861972,-0.263080706,-0.226732388,-0.146218398,-0.988605753,red
0.620035221,0.686727105,0.556990617,0.715859128,3.376812702,-0.603657856,3.746740543,0.33312295,5.81291061,1.924738351,-0.182499229,-0.123057684,-0.409729095,2.184169094,-0.475397182,-0.159087774,-0.239477834,1.123534022,-0.322431742,1.42826952,0.307835236,green
-1.120224263,-1.09205805,-1.143038533,-1.1044932,-0.152012621,-0.986183113,0.983633229,-0.276555661,-0.379470739,0.897636043,-0.256562947,-0.19071253,-0.4470709,-0.346931618,-0.174064385,-0.159087774,-0.282482134,-0.537693995,0.12791816,-0.400567543,-0.983186352,red
-0.539739152,-0.498022681,-0.576617036,-0.494664792,1.067852327,-0.934285631,2.149908293,-0.276555661,-0.321920726,2.096430033,-0.256562947,-0.1456093,-0.4470709,0.091143505,0.161706446,-0.159087774,-0.239477834,0.286145871,0.851292692,-0.212597591,-0.977164796,red
-1.522826813,-1.515687046,-1.525177099,-1.520870254,-0.840016452,-1.092893665,-1.088478033,-0.276555661,-0.724770814,-0.888363818,-0.256562947,-0.213264145,-0.459518169,-0.651150454,-0.415130623,-0.159087774,-0.309359822,-1.119228019,-0.381540167,-0.533252215,-0.987401442,red
2.018879772,2.075507907,1.961287719,2.391745638,0.616990242,3.237922014,0.505258765,-0.196334791,-0.170995818,0.73626618,-0.194843182,-0.032851224,0.722972337,2.245012861,-0.337645046,-0.159087774,-0.14271816,3.349621251,-0.325246429,0.476673481,2.067936029,green
0.419232217,0.481243172,0.36104663,0.436890653,0.628700946,0.202210903,1.251087285,0.01223947,0.055031856,1.48585784,0.268055059,-0.19071253,10.69323438,-0.21307533,0.247801531,-0.159087774,0.018547965,2.797268147,0.068809736,0.401069018,-0.59419384,green
-0.332757594,-0.275518867,-0.384496346,-0.285853567,-0.044664506,-0.293439202,0.644273492,-0.0679814,-0.402490744,0.969766867,0.027347974,-0.213264145,5.726774263,-0.371269125,0.058392344,-0.159087774,-0.191097997,-0.945184682,-0.100071478,0.078571551,-0.75677585,red
2.098603049,2.165588742,2.03125406,2.393821297,1.501148357,2.186560674,-0.014242239,-0.212378965,-0.479751636,0.269102258,2.533170451,-0.23581576,-0.061205577,0.74825619,-0.311816521,-0.159087774,-0.223351222,0.930210435,-0.024074932,0.919294804,2.27688402,green
0.117579268,0.131505368,0.10450338,0.057875448,-0.004652935,-0.47187324,1.262486966,-0.019848878,2.719597436,0.289095703,-0.009683885,0.012252007,0.399343356,1.21066882,-0.389302097,-0.159087774,-0.223351222,-0.499133495,-0.336505177,2.835945163,0.728139838,green
-0.963767332,-0.952578047,-0.971372484,-0.990747125,-0.621416653,-0.875390737,-0.19842601,-0.2524894,0.636286982,-0.461674431,-0.12695144,-0.1456093,-0.110994651,-0.006206522,-0.43234964,-0.159087774,-0.277106597,-0.823250129,-0.404057662,-0.464995165,-0.331654002,red
1.300473391,1.347389083,1.253786552,1.426149398,0.333981574,2.243706216,-0.073660885,-0.228423139,0.749919482,-0.271878928,-0.256562947,-0.23581576,-0.210572799,-0.492956659,-0.475397182,-0.159087774,0.238945002,1.286634514,-0.474424834,-0.52919328,-0.928390194,green
0.466567913,0.492451387,0.441527038,0.397868277,1.191790606,0.236614851,-0.037953576,-0.164246443,0.806059519,-0.196517455,-0.182499229,0.034803622,0.399343356,-0.200906577,0.02395431,-0.065867179,-0.217975684,-0.543425961,1.546520354,0.286812772,0.204866629,green
-0.13683764,-0.136246423,-0.136937845,-0.172522624,0.524280506,-0.017041379,0.152333408,-0.212378965,0.492411951,-0.259504936,-0.207187135,-0.032851224,0.598499652,-0.030544029,-0.285987995,0.022174493,-0.223351222,-0.241716105,0.747149277,-0.01277816,0.240393809,red
0.898468767,0.746504249,1.03604977,1.137217763,0.841445393,1.485653114,-0.154107557,-0.2524894,-0.001079406,-0.208353006,-0.145467369,0.079906852,-0.459518169,-0.505125413,-0.0879693,-0.076225023,-0.223351222,1.887969875,-0.035333679,0.432378915,1.302596273,green
1.985196687,2.029637251,1.93892143,2.323664046,1.489437654,2.227378918,0.294399741,-0.260511487,-0.516065694,0.624189102,3.940381104,-0.23581576,0.274870671,1.441875135,-0.406521114,-0.159087774,-0.051334022,0.723338565,-0.395613601,3.145338175,2.163076613,green
1.048149219,1.18154902,0.92249784,1.212356593,3.310452049,0.206875845,0.521507695,-0.268533574,0.800304518,-0.813185211,0.274227036,-0.100506069,-0.247914604,3.121163107,0.299458582,4.481226254,0.566852789,3.367338238,0.578268063,3.710663334,0.295189968,green
0.729754381,0.681122998,0.772624585,1.207790145,-0.588236327,2.615735353,-1.005102519,-0.268533574,-0.775990325,-0.782707398,3.094820317,2.28996514,14.477204,0.200662286,3.071720314,-0.159087774,-0.234102297,-0.469952577,-0.367466732,0.406597546,1.102078461,green
1.119800515,1.175114674,1.065871489,1.149256581,-0.750234392,2.464124733,-0.275154632,-0.204356878,-0.149270689,-0.59646764,0.064379833,-0.23581576,-0.247914604,0.74825619,-0.475397182,-0.14872993,-0.320110897,-0.400647895,-0.024074932,0.603228858,2.028795916,green
0.291475666,0.353386503,0.233730829,0.322314315,2.219404839,-0.488783655,2.622556609,-0.035893052,-0.603915788,3.321638128,-0.238047018,-0.23581576,-0.459518169,-0.273919098,-0.346254555,-0.159087774,0.486219726,0.45497833,-0.404057662,0.336108814,-0.859142301,green
0.083198604,0.137109475,0.03339005,0.003908332,0.76532582,-0.383822456,-0.043214967,-0.059959313,1.752757225,-0.607967935,1.292603166,-0.23581576,-0.272809141,0.553556135,-0.475397182,-0.086582867,-0.008329722,-0.660149636,-0.085998043,0.25204386,1.094852594,red
-0.185568494,-0.15949309,-0.209007,-0.204902893,-0.605802382,-0.662552751,0.107611582,-0.2524894,1.675064709,-0.590697174,0.74946923,0.079906852,0.262423403,0.480543615,-0.458178165,-0.159087774,-0.250228909,-0.716427122,-0.508201077,-0.330905123,0.726333372,red
-0.326977656,-0.329899463,-0.323323589,-0.399599641,-0.494550699,-0.604240974,-0.325576299,-0.260511487,0.860732031,-0.715656209,0.842048878,0.012252007,0.436685162,0.237168546,-0.466787674,-0.159087774,-0.266355522,-0.711737332,-0.508201077,-0.359551393,0.478847424,red
1.543928349,1.475453311,1.602853596,1.759500121,0.184670105,2.928869595,1.279112962,-0.236445226,-0.47730576,1.757994235,0.255711106,0.395629465,-0.260361873,-0.553800426,0.333896615,0.011816649,7.49054507,0.619120998,-0.50538639,1.68092325,-0.71582927,green
1.977423668,2.058280466,1.897629819,2.096171897,1.47772695,1.896751142,-0.463994734,-0.196334791,-0.320654626,-0.302702157,2.804737419,-0.23581576,-0.459518169,2.220675354,-0.268768979,-0.159087774,0.131434252,0.977629428,0.167323777,2.192778329,2.228711572,green
-0.425535558,-0.461284644,-0.391378281,0.286612992,1.048334488,-0.508026541,-0.561462007,-0.2524894,-0.56650828,-0.331635761,-0.256562947,-0.055402839,-0.098547383,-0.6389817,-0.320426029,-0.14872993,-0.250228909,-0.482979773,0.195470646,-0.408929441,0.247619676,red
3.743991834,3.875879252,3.612378664,4.086728205,1.438691272,3.448427529,0.042168644,-0.236445226,-0.318611601,0.281567684,4.316871673,1.207487611,0.735419605,4.751776066,-0.37208308,-0.159087774,-0.088962785,1.721221768,0.054736301,3.040867424,4.026146013,green
-1.165766185,-1.16200561,-1.165978317,-1.200803745,-0.417455234,-0.909794685,-0.808747397,-0.17226853,-0.575140781,-0.625238696,-0.133123416,-0.123057684,-0.384834558,-0.322594111,-0.458178165,-0.159087774,-0.067460635,-0.077052349,-0.209844266,-0.522195159,-0.781464229,red
1.302665781,1.391599262,1.217274063,1.133066446,0.851204313,0.928192526,1.387883458,0.052349905,1.410334651,1.143490403,0.027347974,0.508387541,0.013478033,2.500556683,-0.475397182,-0.159087774,0.233569464,-0.257869828,1.239719483,0.00854353,0.274716678,green
-0.529674088,-0.48058768,-0.573367233,-0.459793732,-0.367684744,-0.559924023,0.505723522,-0.204356878,-0.43126575,0.843791906,-0.256562947,0.192664928,-0.434623632,-0.200906577,-0.311816521,-0.159087774,-0.330861972,-0.223478031,-0.491312956,-0.375653489,0.620353988,red
-0.5311689,-0.51566524,-0.543927844,-0.465190444,-0.37549188,-0.565755201,-0.060752938,-0.276555661,-0.546365775,0.238299348,-0.256562947,-0.010299608,-0.4470709,-0.018375276,-0.337645046,-0.159087774,-0.330861972,-0.237026315,-0.496942329,-0.397250094,0.61734321,red
-0.482438047,-0.482455716,-0.481034603,-0.466435839,-0.395009719,0.038354809,0.517123203,-0.268533574,-0.434143251,0.88442899,-0.256562947,-0.032851224,-0.459518169,-0.492956659,-0.475397182,-0.096940711,-0.314735359,0.114186886,-0.451907339,-0.055027171,-0.680904246,red
-0.559968934,-0.535383396,-0.581013828,-0.534102299,-0.412575774,-0.000714081,1.040631634,-0.268533574,-0.215453203,1.413727015,-0.256562947,0.305423004,-0.459518169,-0.286087851,-0.475397182,-0.008899038,-0.298608747,0.538873471,-0.451907339,0.323224395,-0.579742106,red
-0.765356026,-0.735055661,-0.791104015,-0.764085239,-0.624344329,-0.132498698,0.859113635,-0.268533574,-0.344940731,1.141458549,-0.256562947,0.147561698,-0.459518169,-0.432112892,-0.475397182,-0.071046101,-0.309359822,0.389321263,-0.451907339,0.220945153,-0.618280064,red
0.880630683,0.889305204,0.870309831,1.02139603,-0.495526591,1.868761489,-0.107702086,-0.196334791,1.050647073,-0.534181149,-0.250390971,-0.168160915,-0.397281826,-0.249581591,-0.062140775,-0.159087774,0.744245526,0.822866341,-0.406872349,-0.357942592,-0.256986709,green
-0.248151266,-0.280915414,-0.217227089,0.31857813,0.511593911,0.243029146,-0.600185847,-0.260511487,-0.7212857,-0.537674664,-0.225703065,-0.1456093,-0.110994651,1.052475025,-0.26015947,-0.14872993,-0.255604447,-0.154694437,-0.344949237,-0.275254241,-0.243137131,red
-1.051961207,-1.073792811,-1.028913108,-0.60924113,-0.000749367,-0.287608024,-0.898191048,-0.268533574,-0.747790819,-0.648117374,-0.238047018,-0.1456093,-0.023863772,0.237168546,-0.303207012,-0.14872993,-0.282482134,-0.386578523,-0.446277965,-0.14994094,-0.539999837,red
1.039280005,1.036049791,1.039490738,0.904328902,0.653098245,1.229081296,0.004137554,0.044327818,1.22041961,-0.294046458,0.05203588,-0.23581576,-0.459518169,0.882112477,-0.475397182,-0.096940711,6.791725197,-0.326653422,0.758408024,0.385939279,2.672500243,green
0.103827002,0.131090249,0.078504958,-0.006885091,0.459871637,-0.039782972,-0.153704184,-0.236445226,0.814692021,-0.333667615,0.113755646,-0.23581576,1.02170678,0.32234982,-0.397911606,-0.159087774,-0.148093697,-0.738833899,0.071624423,0.248113076,0.823882577,red
